EmployeeID,Department,JobRole,JobLevel,ManagerID,LocationType,Age,Gender,EducationLevel,YearsAtCompany,YearsSinceLastPromotion,PerformanceRating,HistoricalRatingAvg,CalibrationAdjustedFlag,SelfRating,PeerAvgRating,SubordinateAvgRating,Overall360Score,SelfOtherGap,Leadership360,Collaboration360,OKRCompletionPct,NumOKRsAssigned,WeightedGoalAttainment,EngagementScore,JobSatisfaction,WorkLifeBalanceRating,BurnoutRisk,TrainingHoursLastYear,OvertimeHoursMonthly,AbsenteeismDays,AvgMonthlyHours,ProjectsHandled,PercentSalaryHikeLast,BonusPayoutPct,HighPotentialFlag,PIPHistoryFlag,HighPerformer,PerformanceTrend,SelfOtherGapBucket,OKREfficiencyScore,Rating360Variance,WorkloadRatio,WorkloadZone,TenureBucket,PromotionLagFlag,BurnoutWorkloadIndex,TrainingEfficiency,LeadershipGap,PromotionReadinessScore,ReadinessCategory,EngagementPerfAlignment,EngagementPerfQuadrant,ReportMonth
EMP01666,Operations,Operations Analyst,IC1,MGR0124,Remote,38,Male,Bachelor's,0.9,0.7,1.5,1.35,0,2.43,1.39,4.55,1.61,1.04,1.0,1.0,68.8,3,65.2,30.9,2.25,1.89,Medium,0,33.6,2,196,4,6.2,0.52,0,1,0,0.15,Significant Inflation,21.77,1.61,1.225,Stretched,0-1yr,0,0.555,0.15,-0.61,0.202,Not Yet Ready,0.03,Needs Support (Low Eng + Low Perf),2024-10
EMP01667,Customer Success,Onboarding Manager,M1,MGR0133,Hybrid,40,Male,Bachelor's,3.7,2.1,2.0,1.84,0,3.28,2.36,2.64,2.76,0.92,1.81,1.84,50.6,5,45.6,25.5,2.83,2.52,Medium,0,24.6,2,182,9,0.2,0.15,0,1,0,0.16,Slight Inflation,9.76,0.472,0.984,Optimal,3-7yr,0,0.36,0.16,-0.95,0.318,Not Yet Ready,0.05,Needs Support (Low Eng + Low Perf),2024-10
EMP01668,Engineering,Data Engineer,IC2,MGR0135,Hybrid,34,Male,Master's,5.4,3.7,3.4,3.8,0,3.63,3.77,2.64,3.71,-0.14,2.75,3.06,77.4,2,75.1,69.5,2.65,3.01,Medium,24,16.7,9,177,5,4.9,0.86,0,0,0,-0.3,Aligned,37.7,0.616,1.054,Optimal,3-7yr,0,0.407,-0.0125,-0.96,0.58,Ready in 12 Months,0.407,Star (High Eng + High Perf),2024-10
EMP01669,Product,UX Researcher,IC3,MGR0020,Remote,49,Male,Bachelor's,0.6,0.2,3.4,2.96,0,3.78,3.25,2.64,3.33,0.53,3.37,2.49,75.2,8,72.8,56.4,2.55,5.0,Medium,21,34.1,1,209,6,5.7,0.56,0,0,0,0.54,Slight Inflation,9.05,0.57,1.194,Optimal,0-1yr,0,0.528,0.0257,0.04,0.444,Development Needed,0.305,Flight Risk (Low Eng + High Perf),2024-10
EMP01670,Finance,Accountant,IC2,MGR0077,Remote,44,Female,Master's,6.4,4.2,4.0,4.19,0,4.15,4.41,2.64,4.14,-0.26,2.6,4.04,69.4,4,63.3,73.6,3.45,3.81,Medium,20,28.0,0,194,5,3.5,0.97,0,0,1,-0.19,Aligned,17.3,0.956,1.155,Optimal,3-7yr,0,0.494,-0.0095,-1.54,0.646,Ready in 12 Months,0.486,Star (High Eng + High Perf),2024-10
EMP01671,Operations,Operations Analyst,IC3,MGR0130,On-Site,31,Female,Master's,0.9,0.4,4.0,4.19,1,4.03,4.13,2.64,4.16,-0.1,3.47,3.18,71.0,5,69.9,66.4,3.61,4.09,Medium,50,39.5,4,188,5,4.7,0.9,0,0,1,-0.19,Aligned,14.58,0.833,1.074,Optimal,0-1yr,0,0.424,-0.0038,-0.69,0.531,Ready in 12 Months,0.483,Star (High Eng + High Perf),2024-10
EMP01672,Marketing,Content Strategist,M1,MGR0032,Hybrid,41,Female,Bachelor's,2.7,1.0,5.0,5.0,1,5.0,5.0,5.0,5.0,0.0,4.78,4.2,100.0,6,100.0,74.0,3.83,1.47,Medium,57,35.9,2,195,6,8.0,1.17,0,0,1,0.0,Aligned,16.67,0.0,1.054,Optimal,1-3yr,0,0.407,0.0,-0.22,0.742,Ready in 6 Months,0.748,Star (High Eng + High Perf),2024-10
EMP01673,Customer Success,CS Manager,M1,MGR0090,Hybrid,40,Female,Bachelor's,7.8,6.6,1.7,1.57,0,1.57,1.0,1.68,1.42,0.57,2.01,1.0,36.5,7,33.6,39.9,1.78,2.84,Medium,0,20.3,1,176,6,0.0,0.2,0,1,0,-0.07,Slight Inflation,5.29,0.365,0.951,Optimal,7+yr,0,0.36,-0.07,0.59,0.268,Not Yet Ready,0.038,Needs Support (Low Eng + Low Perf),2024-10
EMP01674,Engineering,Software Engineer,M1,MGR0003,Hybrid,32,Female,Bachelor's,0.9,0.6,1.9,1.83,0,1.92,1.0,2.38,2.14,-0.21,2.7,1.7,51.3,7,51.3,27.7,1.67,3.72,Medium,10,31.5,2,188,5,1.3,0.5,0,1,0,0.17,Aligned,6.91,0.703,1.016,Optimal,0-1yr,0,0.374,0.017,0.56,0.228,Not Yet Ready,0.052,Needs Support (Low Eng + Low Perf),2024-10
EMP01675,Engineering,ML Engineer,IC1,MGR0169,Hybrid,32,Female,PhD,1.1,0.5,2.8,2.64,0,3.48,3.01,2.38,3.43,0.47,2.21,2.67,80.3,4,69.4,65.7,3.45,3.35,Low,29,19.2,1,167,3,7.2,0.63,0,0,0,0.36,Aligned,19.98,0.552,1.044,Optimal,1-3yr,0,0.158,0.0124,-1.22,0.439,Development Needed,0.299,Star (High Eng + High Perf),2024-10
EMP01676,Marketing,Content Strategist,IC3,MGR0042,Hybrid,44,Female,Associate's,0.5,0.3,2.1,1.73,0,1.95,1.61,2.38,2.11,0.34,2.0,1.19,54.8,5,55.2,37.4,2.55,1.94,Medium,21,20.1,0,177,4,4.5,0.17,0,0,0,0.27,Aligned,11.08,0.386,1.011,Optimal,0-1yr,0,0.37,0.0129,-0.11,0.232,Not Yet Ready,0.072,Needs Support (Low Eng + Low Perf),2024-10
EMP01677,Product,UX Researcher,IC1,MGR0077,Remote,34,Male,Bachelor's,0.6,0.3,1.9,1.72,0,2.05,1.38,2.38,1.87,0.67,1.11,1.09,50.3,4,44.3,48.7,2.1,3.51,Low,23,12.1,2,165,4,0.5,0.03,0,1,0,0.28,Slight Inflation,11.72,0.51,1.031,Optimal,0-1yr,0,0.147,0.0122,-0.76,0.203,Not Yet Ready,0.11,Needs Support (Low Eng + Low Perf),2024-10
EMP01678,HR,L&D Specialist,IC2,MGR0173,Hybrid,37,Male,Bachelor's,0.6,0.4,4.7,4.1,0,4.53,4.35,2.38,4.58,0.18,4.58,3.55,98.4,5,86.3,83.1,5.0,2.61,Low,55,23.6,3,179,5,12.0,1.5,0,0,1,0.4,Aligned,20.0,1.193,1.065,Optimal,0-1yr,0,0.176,0.0073,0.0,0.645,Ready in 12 Months,0.699,Star (High Eng + High Perf),2024-10
EMP01679,Operations,Ops Manager,IC2,MGR0101,On-Site,46,Male,Bachelor's,0.9,0.6,1.5,1.19,0,1.99,1.42,2.38,1.51,0.57,1.7,1.0,48.8,5,51.7,41.8,1.71,3.47,Medium,0,29.4,3,190,6,2.4,0.17,0,1,0,0.31,Slight Inflation,9.9,0.483,1.131,Optimal,0-1yr,0,0.473,0.31,0.19,0.161,Not Yet Ready,0.047,Needs Support (Low Eng + Low Perf),2024-10
EMP01680,Sales,Sales Development Rep,IC2,MGR0199,Hybrid,55,Male,Master's,1.3,0.4,2.5,2.63,1,2.83,1.42,2.38,2.52,0.64,2.07,1.9,72.6,6,70.1,52.2,4.25,2.15,Medium,17,21.4,3,178,1,2.3,0.78,0,0,0,-0.13,Slight Inflation,11.85,0.72,1.06,Optimal,1-3yr,0,0.412,-0.0076,-0.45,0.339,Not Yet Ready,0.163,Needs Support (Low Eng + Low Perf),2024-10
EMP01681,Finance,Financial Analyst,IC2,MGR0145,Remote,30,Female,Master's,6.7,2.8,2.4,2.33,0,2.05,2.14,2.38,2.31,-0.09,1.92,2.16,82.1,6,84.4,47.1,2.77,3.17,Medium,20,17.0,0,160,5,2.6,0.75,0,0,0,0.17,Aligned,13.67,0.171,0.952,Optimal,3-7yr,0,0.36,0.0085,-0.39,0.46,Development Needed,0.153,Needs Support (Low Eng + Low Perf),2024-10
EMP01682,Sales,Account Executive,Director,MGR0128,On-Site,33,Male,Bachelor's,9.9,5.8,4.1,4.22,0,4.41,3.71,3.86,3.99,0.7,2.33,2.71,96.7,8,88.2,65.4,4.43,4.24,Medium,42,22.5,1,177,9,8.3,0.95,0,0,1,-0.22,Slight Inflation,11.68,0.369,0.843,Under-Utilized,7+yr,0,0.36,-0.0052,-1.66,0.71,Ready in 6 Months,0.486,Star (High Eng + High Perf),2024-10
EMP01683,Marketing,Marketing Analyst,IC1,MGR0047,On-Site,35,Male,Master's,2.1,1.2,2.0,1.86,0,1.97,1.66,3.86,1.69,0.31,1.0,1.14,42.2,4,44.8,19.4,2.3,2.89,Medium,3,20.6,0,174,5,0.0,0.12,0,1,0,0.14,Aligned,10.52,1.191,1.088,Optimal,1-3yr,0,0.436,0.0467,-0.69,0.216,Not Yet Ready,0.02,Needs Support (Low Eng + Low Perf),2024-10
EMP01684,Engineering,Software Engineer,IC3,MGR0197,Remote,35,Male,Master's,0.5,0.3,3.1,2.27,0,3.92,3.23,3.86,3.39,0.69,1.85,2.27,61.5,6,52.8,51.9,4.08,4.32,Medium,20,20.1,1,187,5,3.5,0.8,0,0,0,0.73,Slight Inflation,10.1,0.382,1.069,Optimal,0-1yr,0,0.42,0.0365,-1.54,0.383,Development Needed,0.228,Flight Risk (Low Eng + High Perf),2024-10
EMP01685,Product,Product Manager,IC2,MGR0152,On-Site,38,Male,Associate's,1.0,0.7,2.9,3.38,0,2.47,2.62,3.86,2.45,-0.15,2.03,2.64,75.4,6,69.8,34.2,4.04,2.25,Medium,5,19.5,4,183,3,0.0,0.54,0,0,0,-0.38,Aligned,12.82,0.763,1.089,Optimal,0-1yr,0,0.437,-0.076,-0.42,0.384,Development Needed,0.114,Flight Risk (Low Eng + High Perf),2024-10
EMP01686,Engineering,DevOps Engineer,IC1,MGR0199,Hybrid,31,Female,Bachelor's,5.3,3.8,3.9,3.9,0,4.45,3.32,3.86,4.17,1.13,3.22,2.84,97.2,4,99.6,60.5,3.52,2.87,Low,31,18.6,0,186,3,8.4,0.6,1,0,1,0.1,Significant Inflation,23.75,0.565,1.162,Optimal,3-7yr,1,0.26,0.0032,-0.95,0.834,Ready Now,0.418,Star (High Eng + High Perf),2024-10
EMP01687,Finance,FP&A Analyst,IC1,MGR0123,Remote,24,Female,Bachelor's,4.5,2.4,2.5,2.06,0,3.11,2.68,3.86,2.77,0.43,2.25,1.76,66.4,4,74.6,53.9,1.99,3.57,Medium,2,23.7,1,186,2,0.0,0.45,0,0,0,0.44,Aligned,17.12,0.597,1.162,Optimal,3-7yr,0,0.5,0.22,-0.52,0.415,Development Needed,0.178,Needs Support (Low Eng + Low Perf),2024-10
EMP01688,Engineering,Data Engineer,M2,MGR0034,Remote,49,Female,Bachelor's,13.7,10.0,4.8,4.82,1,4.82,5.0,5.0,4.94,-0.18,4.0,3.55,98.2,8,100.0,71.0,2.7,2.68,Medium,50,26.2,5,187,9,7.5,1.2,0,0,1,0.18,Aligned,12.14,0.104,0.959,Optimal,7+yr,0,0.36,0.0036,-0.94,0.841,Ready Now,0.678,Star (High Eng + High Perf),2024-10
EMP01689,Engineering,DevOps Engineer,M2,MGR0178,Hybrid,39,Male,PhD,0.5,0.2,2.1,1.93,0,2.19,1.86,1.65,1.9,0.33,2.06,1.68,55.7,8,52.2,33.3,2.22,2.94,Medium,0,26.0,3,186,11,3.4,0.44,0,1,0,0.07,Aligned,7.2,0.272,0.954,Optimal,0-1yr,0,0.36,0.07,0.16,0.226,Not Yet Ready,0.064,Needs Support (Low Eng + Low Perf),2024-10
EMP01690,Finance,FP&A Analyst,M2,MGR0042,On-Site,31,Female,Master's,5.6,3.6,1.0,1.23,0,1.34,1.0,1.0,1.11,0.34,1.11,1.5,33.6,8,32.7,34.8,2.62,2.25,Medium,0,25.3,0,196,8,0.0,0.07,0,0,0,-0.23,Aligned,4.36,0.196,1.005,Optimal,3-7yr,0,0.364,-0.23,0.0,0.175,Not Yet Ready,0.0,Needs Support (Low Eng + Low Perf),2024-10
EMP01691,Operations,Operations Analyst,Director,MGR0033,Remote,38,Male,Master's,2.8,2.4,2.5,2.33,0,2.74,1.72,2.81,2.42,1.02,2.9,1.36,67.1,8,65.6,24.2,3.52,1.85,Medium,18,26.5,2,201,12,0.0,0.49,0,0,0,0.17,Significant Inflation,7.88,0.61,0.957,Optimal,1-3yr,0,0.36,0.0094,0.48,0.36,Development Needed,0.075,Needs Support (Low Eng + Low Perf),2024-10
EMP01692,Operations,Operations Analyst,IC1,MGR0123,Remote,49,Female,Bachelor's,9.3,5.9,2.0,1.59,0,2.49,1.91,2.81,2.37,0.58,1.13,1.08,75.6,4,81.1,39.5,3.73,3.46,Medium,24,19.8,3,184,3,4.3,0.21,0,1,0,0.41,Slight Inflation,18.68,0.456,1.15,Optimal,7+yr,0,0.49,0.0171,-1.24,0.437,Development Needed,0.083,Needs Support (Low Eng + Low Perf),2024-10
EMP01693,Finance,Financial Analyst,IC2,MGR0027,Hybrid,28,Male,Bachelor's,3.4,1.9,4.6,4.47,0,4.86,4.58,2.81,4.69,0.28,3.19,3.17,82.4,6,75.8,72.5,3.43,2.93,Medium,36,14.2,2,180,6,9.4,1.08,1,0,1,0.03,Aligned,13.7,1.112,1.071,Optimal,3-7yr,0,0.421,0.0008,-1.5,0.82,Ready Now,0.59,Star (High Eng + High Perf),2024-10
EMP01694,Product,Product Manager,IC3,MGR0059,Hybrid,36,Male,Bachelor's,2.4,0.9,2.0,1.67,0,2.61,1.62,2.81,1.97,0.99,1.8,1.19,50.0,5,47.5,51.3,3.12,4.13,Medium,13,26.3,3,175,5,3.7,0.13,0,0,0,0.33,Slight Inflation,10.02,0.637,1.0,Optimal,1-3yr,0,0.36,0.0254,-0.17,0.249,Not Yet Ready,0.114,Needs Support (Low Eng + Low Perf),2024-10
EMP01695,Marketing,Content Strategist,IC2,MGR0147,Remote,23,Male,Master's,4.4,3.5,1.4,2.17,0,1.93,1.68,2.81,1.85,0.25,1.0,1.0,49.6,5,43.7,38.6,2.75,2.29,Medium,0,17.0,0,174,5,2.7,0.2,0,0,0,-0.67,Aligned,10.2,0.594,1.036,Optimal,3-7yr,0,0.391,-0.67,-0.85,0.265,Not Yet Ready,0.039,Needs Support (Low Eng + Low Perf),2024-10
EMP01696,Customer Success,CS Manager,IC2,MGR0115,Remote,34,Male,Bachelor's,7.2,3.8,3.5,3.83,1,3.84,2.9,2.81,3.27,0.94,1.9,2.24,90.5,5,88.5,50.1,2.91,2.85,Medium,37,17.7,0,176,4,10.4,0.86,0,0,0,-0.33,Slight Inflation,18.14,0.57,1.048,Optimal,7+yr,0,0.402,-0.0089,-1.37,0.618,Ready in 12 Months,0.264,Flight Risk (Low Eng + High Perf),2024-10
EMP01697,Engineering,Data Engineer,IC2,MGR0131,Hybrid,39,Non-Binary,Bachelor's,1.3,0.9,2.2,2.16,0,2.19,1.93,2.81,2.25,0.26,1.78,1.7,61.4,5,51.7,42.5,2.03,2.63,Medium,29,21.6,3,176,5,0.0,0.34,0,1,0,-0.16,Aligned,11.86,0.452,1.048,Optimal,1-3yr,0,0.402,-0.0055,-0.47,0.267,Not Yet Ready,0.082,Needs Support (Low Eng + Low Perf),2024-10
EMP01698,Product,Product Manager,IC3,MGR0199,On-Site,26,Male,Master's,0.5,0.2,3.0,2.57,0,3.4,2.19,2.81,3.04,1.21,3.53,1.83,79.4,8,69.4,70.9,4.21,2.43,Low,32,18.3,6,196,7,8.0,0.66,0,0,0,0.43,Significant Inflation,9.95,0.605,1.12,Optimal,0-1yr,0,0.224,0.0134,0.49,0.407,Development Needed,0.343,Star (High Eng + High Perf),2024-10
EMP01699,Engineering,Data Engineer,IC3,MGR0128,Hybrid,33,Male,Bachelor's,2.3,0.7,3.1,2.44,0,4.0,2.19,2.81,3.09,1.43,2.46,2.19,71.2,6,74.5,65.0,1.93,4.26,Medium,24,24.6,2,187,6,2.6,0.6,0,0,0,0.56,Significant Inflation,11.95,0.92,1.069,Optimal,1-3yr,0,0.42,0.0233,-0.63,0.425,Development Needed,0.295,Star (High Eng + High Perf),2024-10
EMP01700,Customer Success,Onboarding Manager,IC1,MGR0120,Hybrid,41,Male,Master's,1.0,0.5,2.9,2.59,0,3.27,2.29,2.81,2.85,0.98,2.57,1.91,88.8,5,84.0,48.7,3.84,2.41,Low,32,13.1,1,171,5,4.1,0.76,0,0,0,0.41,Slight Inflation,17.96,0.49,1.069,Optimal,0-1yr,0,0.18,0.0128,-0.28,0.431,Development Needed,0.234,Flight Risk (Low Eng + High Perf),2024-10
EMP01701,Marketing,Marketing Analyst,IC2,MGR0153,Hybrid,39,Female,Bachelor's,2.2,1.0,2.4,1.82,0,2.29,2.6,2.81,2.4,-0.31,1.78,2.3,64.3,4,66.7,42.3,1.9,3.2,Medium,11,22.4,2,169,2,2.6,0.23,0,0,0,0.68,Aligned,15.38,0.262,1.006,Optimal,1-3yr,0,0.365,0.0618,-0.62,0.331,Not Yet Ready,0.137,Needs Support (Low Eng + Low Perf),2024-10
EMP01702,Operations,Supply Chain Specialist,IC3,MGR0113,Hybrid,25,Male,PhD,18.9,10.0,2.1,1.68,0,2.74,2.02,2.81,2.33,0.72,1.78,1.54,71.5,6,74.3,51.1,2.64,3.34,Medium,6,26.1,1,193,3,2.4,0.44,0,0,0,0.32,Slight Inflation,12.03,0.437,1.103,Optimal,7+yr,0,0.449,0.0533,-0.55,0.43,Development Needed,0.11,Needs Support (Low Eng + Low Perf),2024-10
EMP01703,Product,Product Analyst,IC3,MGR0015,On-Site,37,Female,Master's,3.4,2.8,3.4,3.2,0,4.63,4.26,2.81,4.22,0.37,2.04,3.44,85.1,6,78.5,61.3,4.31,2.39,Medium,32,25.6,0,191,6,4.0,0.71,0,0,0,0.3,Aligned,14.17,0.962,1.091,Optimal,3-7yr,0,0.439,0.0094,-2.18,0.587,Ready in 12 Months,0.376,Star (High Eng + High Perf),2024-10
EMP01704,HR,HR Business Partner,IC1,MGR0083,On-Site,39,Female,Associate's,4.7,2.9,2.0,2.02,0,2.53,1.97,2.81,1.93,0.56,1.0,1.97,55.2,4,57.0,25.1,2.9,3.85,Medium,12,23.9,0,177,1,3.4,0.36,0,0,0,-0.02,Slight Inflation,13.95,0.428,1.106,Optimal,3-7yr,0,0.452,-0.0017,-0.93,0.316,Not Yet Ready,0.048,Needs Support (Low Eng + Low Perf),2024-10
EMP01705,HR,HR Business Partner,IC3,MGR0188,Remote,35,Male,Master's,4.5,1.4,1.0,1.01,0,2.09,1.0,2.81,1.46,1.09,1.31,1.04,67.7,5,74.8,42.2,2.3,2.29,Medium,12,21.8,2,177,4,1.5,0.27,0,1,0,-0.01,Significant Inflation,14.02,0.911,1.011,Optimal,3-7yr,0,0.37,-0.0008,-0.15,0.231,Not Yet Ready,0.0,Needs Support (Low Eng + Low Perf),2024-10
EMP01706,Customer Success,CS Manager,IC1,MGR0083,Hybrid,43,Male,Associate's,6.9,3.0,3.4,3.77,0,3.86,3.04,2.81,3.47,0.82,2.43,2.05,80.6,4,75.9,83.9,3.48,4.1,Low,38,28.0,1,182,5,8.3,0.81,0,0,0,-0.27,Slight Inflation,19.8,0.552,1.138,Optimal,3-7yr,0,0.239,-0.0071,-1.04,0.592,Ready in 12 Months,0.508,Star (High Eng + High Perf),2024-10
EMP01707,HR,Compensation Analyst,IC2,MGR0023,Hybrid,30,Male,Associate's,11.5,7.9,3.1,3.04,0,4.48,3.25,2.81,3.41,1.23,1.47,2.36,92.1,5,90.6,60.4,4.2,2.66,Medium,29,16.1,4,179,3,7.1,0.72,0,0,0,-0.04,Significant Inflation,18.3,0.866,1.065,Optimal,7+yr,0,0.416,-0.0014,-1.94,0.602,Ready in 12 Months,0.274,Star (High Eng + High Perf),2024-10
EMP01708,Operations,Supply Chain Specialist,M1,MGR0011,Hybrid,38,Female,Master's,4.3,1.6,5.0,4.67,0,4.71,3.25,5.0,4.9,-0.29,3.69,3.62,94.4,7,87.7,76.0,4.41,3.53,Low,60,21.9,2,178,9,9.0,1.33,1,0,1,0.33,Aligned,13.86,0.938,0.962,Optimal,3-7yr,0,0.12,0.0055,-1.21,0.911,Ready Now,0.701,Star (High Eng + High Perf),2024-10
EMP01709,Customer Success,CS Specialist,IC3,MGR0187,Hybrid,25,Male,Associate's,2.6,1.9,3.9,4.57,0,4.24,4.25,5.0,4.42,-0.01,3.56,3.34,69.6,4,65.9,82.8,4.22,4.92,Low,26,41.1,2,190,9,8.5,0.97,0,0,1,-0.57,Aligned,17.32,0.436,1.086,Optimal,1-3yr,0,0.194,-0.0219,-0.86,0.578,Ready in 12 Months,0.598,Star (High Eng + High Perf),2024-10
EMP01710,Operations,Ops Manager,IC2,MGR0116,On-Site,22,Male,Bachelor's,1.5,0.5,2.2,2.26,0,2.54,1.97,5.0,2.2,0.57,1.29,1.0,71.3,3,72.2,42.4,3.09,4.0,Medium,2,26.4,2,205,6,1.2,0.16,0,0,0,-0.26,Slight Inflation,24.2,1.61,1.22,Stretched,1-3yr,0,0.55,-0.13,-0.91,0.293,Not Yet Ready,0.083,Needs Support (Low Eng + Low Perf),2024-10
EMP01711,Marketing,Content Strategist,IC3,MGR0162,On-Site,41,Female,Bachelor's,1.8,1.3,2.9,3.01,1,2.99,2.92,5.0,3.2,0.07,1.27,2.51,73.5,5,76.7,64.7,3.69,2.17,Low,32,26.9,5,189,7,3.8,0.69,0,0,0,-0.01,Aligned,15.28,1.181,1.08,Optimal,1-3yr,0,0.189,-0.0003,-1.93,0.439,Development Needed,0.297,Star (High Eng + High Perf),2024-10
EMP01712,Engineering,Data Engineer,IC3,MGR0103,Hybrid,35,Female,Bachelor's,1.6,1.3,1.9,1.48,0,2.77,2.92,5.0,2.17,1.44,2.58,1.0,57.3,6,56.7,50.8,2.71,1.14,Medium,0,25.9,3,173,3,1.9,0.37,0,1,0,0.52,Significant Inflation,9.17,1.246,0.989,Optimal,1-3yr,0,0.36,0.52,0.41,0.262,Not Yet Ready,0.113,Needs Support (Low Eng + Low Perf),2024-10
EMP01713,Marketing,Marketing Analyst,M1,MGR0007,On-Site,31,Male,Master's,1.6,0.9,1.1,1.0,1,1.52,1.21,1.42,2.17,0.31,1.16,1.0,45.7,8,49.7,39.5,1.7,4.31,Medium,0,18.9,1,166,7,0.0,0.15,0,1,0,0.0,Aligned,5.7,0.158,0.897,Under-Utilized,1-3yr,0,0.36,0.0,-1.01,0.162,Not Yet Ready,0.0,Needs Support (Low Eng + Low Perf),2024-10
EMP01714,Marketing,Marketing Analyst,IC3,MGR0106,On-Site,26,Female,Master's,4.7,3.7,2.5,2.36,0,2.71,2.15,1.42,2.54,0.56,2.86,2.37,75.3,5,78.3,41.4,3.12,3.37,Medium,0,40.1,1,207,5,2.1,0.26,0,0,0,0.14,Slight Inflation,14.78,0.647,1.183,Optimal,3-7yr,0,0.518,0.14,0.32,0.433,Development Needed,0.132,Needs Support (Low Eng + Low Perf),2024-10
EMP01715,Operations,Operations Analyst,IC3,MGR0172,On-Site,41,Male,Master's,3.5,2.7,4.5,4.43,0,4.97,3.98,1.42,4.47,0.99,3.63,2.97,83.6,7,93.1,48.2,3.32,4.43,Medium,30,18.8,1,168,5,9.1,1.16,1,0,1,0.07,Slight Inflation,12.51,1.832,0.96,Optimal,3-7yr,0,0.36,0.0023,-0.84,0.831,Ready Now,0.379,Flight Risk (Low Eng + High Perf),2024-10
EMP01716,Customer Success,CS Manager,IC2,MGR0192,On-Site,22,Male,Bachelor's,0.9,0.6,2.5,1.94,0,2.88,2.33,1.42,2.48,0.55,1.63,1.35,91.8,4,92.2,51.1,1.99,3.87,Medium,16,15.2,1,169,6,5.7,0.6,0,0,0,0.56,Slight Inflation,23.3,0.737,1.006,Optimal,0-1yr,0,0.365,0.035,-0.85,0.382,Development Needed,0.172,Needs Support (Low Eng + Low Perf),2024-10
EMP01717,Customer Success,CS Manager,IC1,MGR0114,Remote,42,Male,Bachelor's,14.0,7.9,1.4,1.38,0,2.06,1.13,1.42,2.48,0.93,1.33,1.0,48.8,3,42.2,28.1,3.45,3.18,Medium,0,12.2,2,159,4,2.4,0.14,0,0,0,0.12,Slight Inflation,15.9,0.476,0.994,Optimal,7+yr,0,0.36,0.12,-1.15,0.345,Not Yet Ready,0.033,Needs Support (Low Eng + Low Perf),2024-10
EMP01718,HR,HR Business Partner,IC2,MGR0023,Remote,38,Female,Bachelor's,2.2,1.0,2.8,2.91,0,3.21,2.58,1.42,2.97,0.63,2.46,2.54,56.4,5,56.2,61.7,2.02,4.19,Low,29,17.9,6,171,3,3.5,0.52,0,0,0,0.09,Slight Inflation,11.14,0.908,1.018,Optimal,1-3yr,0,0.136,0.0031,-0.51,0.385,Development Needed,0.277,Star (High Eng + High Perf),2024-10
EMP01719,Sales,Account Executive,IC2,MGR0102,On-Site,23,Male,Master's,3.3,2.7,3.5,3.27,0,2.92,3.23,1.42,3.26,-0.31,3.57,1.58,72.9,5,69.2,57.9,2.67,2.91,Low,0,22.9,3,190,3,4.2,0.4,0,0,0,0.23,Aligned,14.56,0.968,1.131,Optimal,3-7yr,0,0.233,0.23,0.31,0.509,Ready in 12 Months,0.34,Star (High Eng + High Perf),2024-10
EMP01720,Engineering,DevOps Engineer,IC3,MGR0058,On-Site,36,Female,Bachelor's,4.9,3.4,1.5,1.4,0,2.15,1.0,1.42,1.73,1.15,1.99,1.1,50.6,6,43.0,26.1,1.51,4.58,Medium,3,20.0,2,180,4,0.5,0.0,0,1,0,0.1,Significant Inflation,8.35,0.582,1.029,Optimal,3-7yr,0,0.385,0.0333,0.26,0.264,Not Yet Ready,0.022,Needs Support (Low Eng + Low Perf),2024-10
EMP01721,Operations,Ops Manager,IC2,MGR0020,On-Site,56,Female,Associate's,3.8,3.0,4.1,3.9,0,4.27,1.0,1.42,3.76,0.46,3.34,2.52,75.0,5,67.4,59.4,2.79,2.83,Medium,26,27.2,1,181,6,7.6,0.81,0,0,1,0.1,Aligned,14.98,1.779,1.077,Optimal,3-7yr,0,0.427,0.0038,-0.42,0.587,Ready in 12 Months,0.412,Star (High Eng + High Perf),2024-10
EMP01722,HR,L&D Specialist,IC2,MGR0155,Remote,44,Male,Bachelor's,1.5,0.9,2.4,1.8,0,2.49,2.48,1.42,2.59,0.01,2.14,2.12,57.0,6,60.3,45.6,2.18,2.87,Low,20,15.6,2,159,3,3.3,0.78,0,0,0,0.7,Aligned,9.67,0.615,0.946,Optimal,1-3yr,0,0.12,0.035,-0.45,0.321,Not Yet Ready,0.145,Needs Support (Low Eng + Low Perf),2024-10
EMP01723,Product,Product Analyst,IC1,MGR0117,Hybrid,28,Female,Bachelor's,6.4,2.6,1.5,1.43,0,1.65,1.05,1.42,1.62,0.6,1.19,2.12,48.9,4,44.9,26.9,1.99,3.67,Medium,0,13.5,3,162,3,0.0,0.09,0,0,0,0.07,Slight Inflation,11.12,0.303,1.012,Optimal,3-7yr,0,0.37,0.07,-0.43,0.261,Not Yet Ready,0.024,Needs Support (Low Eng + Low Perf),2024-10
EMP01724,Sales,Account Executive,IC2,MGR0188,Remote,40,Male,PhD,0.5,0.4,2.5,2.63,0,2.72,2.87,1.42,2.91,-0.15,1.66,2.3,45.3,5,51.9,38.3,2.43,2.95,Medium,8,16.5,0,171,3,0.0,0.0,0,0,0,-0.13,Aligned,9.48,0.797,1.018,Optimal,0-1yr,0,0.376,-0.0162,-1.25,0.293,Not Yet Ready,0.108,Needs Support (Low Eng + Low Perf),2024-10
