EmployeeID,Department,JobRole,JobLevel,ManagerID,LocationType,Age,Gender,EducationLevel,YearsAtCompany,YearsSinceLastPromotion,PerformanceRating,HistoricalRatingAvg,CalibrationAdjustedFlag,SelfRating,PeerAvgRating,SubordinateAvgRating,Overall360Score,SelfOtherGap,Leadership360,Collaboration360,OKRCompletionPct,NumOKRsAssigned,WeightedGoalAttainment,EngagementScore,JobSatisfaction,WorkLifeBalanceRating,BurnoutRisk,TrainingHoursLastYear,OvertimeHoursMonthly,AbsenteeismDays,AvgMonthlyHours,ProjectsHandled,PercentSalaryHikeLast,BonusPayoutPct,HighPotentialFlag,PIPHistoryFlag
EMP01355,Sales,Sales Development Rep,IC1,MGR0058,On-Site,33,Male,Bachelor's,1.9,1.5,2.5,2.95,0,2.51,,,2.15,0.98,2.03,1.13,60.2,4,53.5,39.5,2.26,2.89,Medium,0,12.4,2,168,3,6.8,0.51,0,0
EMP01356,Finance,Finance Manager,IC3,MGR0105,Hybrid,26,Male,Bachelor's,0.5,0.3,4.0,4.04,0,4.29,4.51,,4.24,-0.22,2.04,3.41,93.6,7,100.0,49.3,4.17,1.67,Medium,41,16.6,1,181,5,9.5,0.88,0,0
EMP01357,Finance,FP&A Analyst,IC2,MGR0026,Remote,34,Male,Master's,7.9,3.3,3.0,3.58,0,4.37,2.24,,3.29,2.13,1.79,2.02,76.7,4,67.3,73.5,3.42,3.25,Medium,33,14.1,0,172,3,6.4,0.59,0,0
EMP01358,HR,Compensation Analyst,IC3,MGR0095,Remote,22,Female,Master's,3.9,2.1,1.0,1.0,0,1.68,1.07,,1.35,0.61,1.67,1.0,43.6,8,39.8,30.2,1.08,4.94,Medium,0,45.8,0,209,6,0.0,0.0,0,0
EMP01359,Finance,Financial Analyst,IC3,MGR0079,On-Site,45,Male,Bachelor's,12.5,10.0,2.0,2.22,1,2.44,2.05,,2.2,0.39,2.01,2.04,76.4,5,65.8,41.6,2.43,2.26,Medium,15,18.4,2,188,5,3.2,0.35,0,1
EMP01360,Product,UX Researcher,IC2,MGR0128,Remote,22,Male,Master's,0.5,0.2,3.0,2.69,0,2.22,2.73,,2.77,-0.51,2.96,2.19,55.3,5,55.3,58.7,1.98,2.79,Medium,0,26.7,4,175,5,0.0,0.54,0,0
EMP01361,Operations,Ops Manager,IC1,MGR0157,Hybrid,35,Male,Bachelor's,2.2,0.7,3.0,3.46,0,2.77,2.86,,2.76,-0.09,1.68,2.71,57.0,4,53.1,34.5,1.73,2.03,Medium,16,29.4,3,184,2,4.5,0.55,0,0
EMP01362,Operations,Supply Chain Specialist,IC1,MGR0137,Hybrid,25,Male,Bachelor's,0.5,0.3,4.0,3.62,1,3.81,3.76,,3.85,0.05,,3.38,80.3,4,80.9,58.8,3.69,3.11,Low,47,13.4,1,190,4,8.3,0.91,0,0
EMP01363,Engineering,DevOps Engineer,M1,MGR0078,Hybrid,29,Female,PhD,1.7,0.9,3.0,3.48,0,3.44,2.98,2.98,3.13,0.46,2.47,2.42,84.2,7,73.3,58.5,1.82,3.37,Low,33,19.8,0,182,9,1.3,0.66,0,0
EMP01364,Operations,Ops Manager,M2,MGR0036,On-Site,30,Female,Bachelor's,0.7,0.4,2.0,2.66,0,2.25,1.76,2.58,2.2,0.49,2.44,1.2,49.6,8,47.0,34.9,1.77,1.63,Medium,0,23.9,0,183,9,1.7,0.02,0,0
EMP01365,Customer Success,CS Manager,IC3,MGR0132,Hybrid,50,Female,Bachelor's,1.6,1.0,3.0,3.24,0,3.05,2.8,,2.69,0.25,2.09,2.76,79.2,8,74.7,50.4,3.09,3.76,Medium,25,21.6,1,177,5,5.0,0.54,0,0
EMP01366,Operations,Ops Manager,IC1,MGR0059,Hybrid,26,Male,Bachelor's,6.8,6.1,3.5,3.81,0,3.93,3.37,,3.71,0.56,2.3,2.24,86.3,3,84.9,54.3,2.56,3.01,Medium,26,18.1,4,186,5,3.7,0.58,0,0
EMP01367,HR,Recruiter,IC2,MGR0165,On-Site,42,Male,PhD,0.7,0.5,3.0,3.76,1,2.7,3.12,,3.18,-0.42,2.56,2.39,72.3,4,66.8,38.8,3.75,3.05,Medium,26,17.9,3,169,6,6.0,0.7,0,0
EMP01368,Operations,Ops Manager,IC3,MGR0124,Hybrid,44,Non-Binary,High School,2.6,0.8,2.0,1.9,0,1.97,2.11,,2.06,-0.14,2.09,1.95,77.5,5,84.9,38.8,4.13,2.35,Medium,0,23.1,2,192,7,2.2,0.4,0,1
EMP01369,Engineering,DevOps Engineer,M1,MGR0088,Hybrid,22,Male,Master's,10.2,7.4,3.5,4.02,0,3.77,3.36,5.0,4.04,0.41,2.62,2.25,71.0,7,65.9,63.7,4.28,3.27,Low,25,28.7,1,184,7,7.6,0.73,0,0
EMP01370,Sales,Account Executive,IC1,MGR0081,Hybrid,30,Female,Bachelor's,25.0,10.0,4.5,4.52,0,5.0,4.31,,,0.69,3.37,3.08,82.2,1,84.2,77.7,4.15,4.49,Low,60,21.6,2,173,1,9.5,1.13,0,0
EMP01371,Product,Product Analyst,IC1,MGR0141,Hybrid,46,Male,Associate's,1.2,1.0,3.5,3.45,1,4.16,3.6,,3.75,0.56,3.02,2.83,73.3,4,69.0,50.7,3.12,3.85,Low,31,12.2,13,160,4,9.9,0.53,0,0
EMP01372,HR,L&D Specialist,IC3,MGR0148,On-Site,24,Male,Master's,11.0,6.1,4.5,4.67,0,4.97,,,4.46,0.87,3.61,3.36,89.9,8,88.4,50.2,3.74,3.89,Medium,48,23.2,6,182,6,8.5,1.12,1,0
EMP01373,Customer Success,CS Specialist,IC2,MGR0017,Remote,44,Female,PhD,1.2,0.6,2.5,2.92,0,2.64,1.99,,2.36,0.65,1.73,1.03,65.5,5,59.4,47.6,3.88,2.16,Medium,16,24.0,6,184,4,4.0,0.24,0,0
EMP01374,Sales,Account Executive,IC2,MGR0051,Hybrid,34,Non-Binary,Master's,2.1,1.7,2.5,2.15,1,2.79,1.93,,2.52,0.86,2.1,1.88,78.0,6,69.7,48.3,2.1,5.0,Low,18,15.8,6,167,5,0.7,0.59,0,0
EMP01375,HR,Compensation Analyst,IC1,MGR0055,On-Site,34,Non-Binary,Bachelor's,8.4,6.4,2.5,2.96,0,3.29,,,2.72,0.81,2.18,,74.7,3,81.7,53.3,1.73,2.81,Medium,32,19.4,0,172,2,3.0,0.59,0,0
EMP01376,Marketing,Marketing Analyst,IC2,MGR0161,Hybrid,35,Male,Master's,6.2,3.9,3.0,3.12,0,4.03,3.28,,3.33,0.75,2.34,2.84,77.8,7,76.7,61.6,2.9,3.69,Medium,13,14.9,3,155,6,6.5,0.61,0,0
EMP01377,Finance,Financial Analyst,M1,MGR0149,Remote,37,Male,Bachelor's,7.8,2.9,4.0,3.91,1,4.2,3.92,3.33,3.82,0.28,3.47,2.91,78.2,8,75.5,77.8,3.39,3.32,Low,19,26.7,2,183,8,8.5,0.6,1,0
EMP01378,Marketing,Growth Manager,Director,MGR0081,Hybrid,27,Female,Bachelor's,6.4,4.4,2.0,2.81,0,2.48,1.99,1.98,2.15,0.49,2.48,1.48,63.3,8,63.9,38.6,3.26,3.32,Medium,10,29.7,0,214,12,0.0,0.18,0,0
EMP01379,Operations,Operations Analyst,IC3,MGR0150,On-Site,32,Female,Master's,1.1,0.4,3.5,3.4,0,4.17,3.22,,3.64,0.95,2.96,2.67,84.2,5,76.3,58.7,3.99,3.91,Low,48,18.2,0,157,8,6.3,0.67,0,0
EMP01380,Sales,Sales Manager,IC2,MGR0153,On-Site,37,Female,Associate's,3.3,1.2,1.5,1.54,0,1.96,1.49,,1.62,0.47,1.68,1.24,57.9,5,61.2,32.2,3.26,4.06,Medium,0,30.7,3,194,3,3.0,0.0,0,0
EMP01381,Operations,Ops Manager,IC1,MGR0195,Hybrid,36,Male,Master's,1.9,0.9,1.0,1.37,0,1.0,1.0,,1.35,0.0,1.0,1.0,56.4,5,51.4,47.6,2.35,1.94,Medium,0,25.1,2,189,1,0.5,0.09,0,0
EMP01382,Finance,FP&A Analyst,IC2,MGR0110,Remote,37,Female,Master's,2.5,1.3,5.0,4.53,0,5.0,5.0,,5.0,0.0,3.46,4.22,100.0,3,98.6,83.5,4.02,2.06,Low,54,24.7,2,180,5,10.2,1.22,1,0
EMP01383,HR,Recruiter,IC2,MGR0140,On-Site,29,Female,Bachelor's,0.7,0.4,2.5,2.78,0,3.1,1.56,,2.32,1.54,2.66,,85.5,5,75.4,48.7,2.85,3.1,Medium,17,18.9,2,180,5,0.3,0.35,0,0
EMP01384,Finance,FP&A Analyst,IC3,MGR0143,Hybrid,40,Female,Bachelor's,1.5,0.8,4.0,3.97,0,4.07,4.05,,4.16,0.02,1.98,3.3,80.6,6,80.1,68.0,2.58,3.6,Low,35,18.1,2,171,8,6.7,0.81,1,0
EMP01385,Engineering,Data Engineer,IC2,MGR0086,On-Site,36,Female,Bachelor's,7.8,2.5,4.5,4.3,0,5.0,4.62,,4.85,0.38,3.56,3.65,100.0,4,97.1,59.1,4.82,3.24,Medium,48,26.2,0,179,3,12.1,1.18,0,0
EMP01386,Finance,Accountant,IC1,MGR0002,Hybrid,22,Male,Master's,9.1,3.6,1.0,1.08,0,1.18,1.11,,1.11,0.07,1.0,1.01,38.1,3,35.1,28.7,1.62,2.46,Medium,0,13.9,1,180,1,0.0,0.0,0,0
EMP01387,Engineering,ML Engineer,IC1,MGR0132,Remote,30,Non-Binary,Master's,3.8,1.4,4.0,3.92,0,3.77,3.86,,3.83,-0.09,3.24,2.99,86.9,5,80.6,81.0,3.35,3.85,Low,35,17.3,0,153,4,9.1,0.7,1,0
EMP01388,Finance,FP&A Analyst,IC2,MGR0045,Hybrid,27,Female,Bachelor's,2.8,1.6,3.5,2.88,1,4.21,4.01,,3.78,0.2,2.06,3.22,80.7,4,68.8,63.4,3.49,4.43,Medium,31,17.8,2,173,7,9.9,0.88,0,0
EMP01389,Product,UX Researcher,IC1,MGR0013,Remote,27,Female,High School,5.0,2.1,4.0,4.2,0,4.16,4.23,,4.35,-0.07,3.08,3.97,100.0,5,85.7,75.7,3.26,3.1,Medium,62,13.8,4,177,2,11.5,1.03,1,0
EMP01390,Engineering,ML Engineer,IC1,MGR0055,Hybrid,31,Female,Bachelor's,3.8,1.8,2.5,2.81,1,2.69,2.91,,2.69,-0.22,2.15,1.97,53.2,3,53.2,40.9,2.25,3.61,Medium,16,19.6,3,177,3,1.3,0.46,0,0
EMP01391,Sales,Sales Development Rep,Director,MGR0160,On-Site,39,Female,PhD,16.5,9.6,4.0,4.02,0,4.65,4.06,3.96,4.22,0.59,3.6,3.11,80.2,8,82.6,87.9,4.08,1.94,Medium,61,54.2,0,226,12,9.4,0.89,0,0
EMP01392,Operations,Ops Manager,IC2,MGR0022,Hybrid,29,Female,Master's,0.8,0.4,2.0,2.45,0,1.9,1.9,,2.12,0.0,1.17,1.0,57.2,6,56.4,65.4,3.63,2.91,Low,10,19.2,2,180,5,0.7,0.4,0,1
EMP01393,Customer Success,Onboarding Manager,IC2,MGR0089,On-Site,36,Male,Bachelor's,2.4,1.1,4.0,4.26,0,4.33,4.11,,4.17,0.22,2.7,3.13,99.2,5,86.4,63.8,3.72,3.73,Medium,28,19.5,4,181,4,7.0,0.96,1,0
EMP01394,Operations,Operations Analyst,M2,MGR0055,Hybrid,35,Male,Master's,10.0,8.0,2.5,2.22,1,2.32,2.18,3.66,2.72,0.14,2.6,1.41,77.1,8,83.7,53.4,4.25,3.29,Medium,11,23.7,4,187,10,1.1,0.61,0,0
EMP01395,Marketing,Growth Manager,Director,MGR0145,On-Site,28,Male,Master's,9.8,6.2,3.5,4.11,0,3.83,3.69,3.31,3.61,0.14,,3.54,65.6,8,67.5,56.3,3.22,2.56,Medium,34,24.1,0,175,11,9.4,0.85,0,0
EMP01396,Operations,Ops Manager,IC3,MGR0198,On-Site,32,Male,Master's,2.7,2.2,4.0,4.68,0,3.64,3.74,,3.75,-0.1,2.1,2.89,67.2,6,61.1,64.9,1.81,2.94,Medium,26,18.7,2,184,6,8.9,0.67,0,0
EMP01397,HR,Recruiter,M1,MGR0179,Hybrid,41,Male,Master's,0.6,0.4,1.5,1.82,0,1.46,1.19,1.23,1.29,0.27,1.21,1.0,35.8,8,36.4,37.7,1.05,3.89,Medium,9,34.7,0,212,7,3.4,0.0,0,0
EMP01398,Product,Product Analyst,IC2,MGR0136,Hybrid,36,Male,Bachelor's,6.7,5.7,1.0,1.0,0,1.66,1.0,,1.22,0.66,1.49,1.0,10.3,4,9.0,10.0,1.77,2.96,High,0,37.7,3,179,5,0.0,0.0,0,0
EMP01399,Finance,FP&A Analyst,IC2,MGR0189,Hybrid,39,Male,Master's,3.5,1.6,2.5,2.5,1,3.32,2.75,,2.93,0.57,1.88,1.88,74.6,4,78.0,60.5,2.91,2.76,Low,15,28.0,0,178,3,5.1,0.78,0,0
EMP01400,Marketing,Content Strategist,IC2,MGR0097,Hybrid,45,Male,Associate's,5.9,4.0,3.0,3.07,0,2.95,3.6,,3.31,-0.65,1.64,3.11,77.8,5,75.5,46.9,3.63,3.52,Medium,27,14.2,3,178,4,4.6,0.51,0,0
EMP01401,HR,HR Business Partner,IC3,MGR0138,Remote,38,Male,Bachelor's,2.5,1.5,3.0,3.28,0,2.94,3.38,,3.07,-0.44,2.22,2.92,70.3,6,67.0,60.4,3.34,3.15,Medium,16,23.5,0,181,7,7.8,0.73,0,0
EMP01402,HR,Compensation Analyst,IC3,MGR0019,On-Site,22,Male,Bachelor's,0.9,0.8,2.5,2.59,1,2.84,2.72,,2.71,0.12,2.04,2.65,63.7,5,54.3,38.2,2.94,4.02,Medium,17,22.4,7,181,8,0.8,0.64,0,0
EMP01403,Engineering,Software Engineer,IC2,MGR0128,On-Site,37,Female,Associate's,0.5,0.3,4.5,4.34,1,4.48,4.73,,4.62,-0.25,2.98,3.95,99.8,6,100.0,73.3,3.25,2.78,Medium,67,25.9,1,188,3,8.1,1.1,0,0
EMP01404,Operations,Ops Manager,IC1,MGR0142,Hybrid,30,Female,Bachelor's,3.3,2.7,3.0,2.5,0,3.68,3.21,,3.51,0.47,2.87,2.02,61.2,4,64.7,49.2,1.46,3.53,Medium,32,24.1,2,172,4,2.6,0.94,0,0
EMP01405,Sales,Account Executive,IC3,MGR0067,Hybrid,49,Male,Master's,0.7,0.4,2.5,2.83,0,2.24,2.36,,2.29,-0.12,1.9,2.23,82.5,5,76.1,48.5,2.46,2.2,Medium,15,20.6,3,173,5,2.7,0.26,0,0
EMP01406,Customer Success,Onboarding Manager,IC1,MGR0183,Hybrid,38,Female,Master's,0.8,0.6,3.0,3.2,0,3.05,2.77,,2.98,0.28,2.09,3.17,83.9,4,71.5,55.3,2.36,3.31,Medium,30,14.7,0,177,4,4.9,0.74,0,0
EMP01407,Sales,Account Executive,IC3,MGR0061,Hybrid,30,Female,Master's,2.3,1.9,3.0,3.48,0,4.02,2.56,,3.27,1.46,2.32,2.04,67.0,7,69.9,51.6,1.7,4.33,Medium,0,16.8,4,171,8,5.7,0.57,0,0
EMP01408,Marketing,Content Strategist,IC3,MGR0184,Hybrid,39,Male,Bachelor's,2.3,2.1,3.0,2.57,0,3.45,3.55,,3.41,-0.1,1.5,2.84,68.0,5,68.6,45.2,3.16,1.46,Medium,38,23.6,0,169,4,3.3,0.5,0,0
EMP01409,Product,UX Researcher,IC3,MGR0063,On-Site,35,Female,Bachelor's,1.3,1.0,2.5,2.67,0,3.03,2.33,,2.65,0.7,2.24,1.72,43.5,7,45.4,30.2,2.97,3.55,Medium,0,18.6,7,173,5,0.0,0.33,0,0
EMP01410,Sales,Sales Development Rep,M1,MGR0105,Hybrid,22,Female,Bachelor's,0.6,0.3,3.5,3.22,1,3.72,3.45,4.01,3.73,0.27,2.55,2.27,65.6,7,64.6,55.3,3.29,2.91,Medium,15,44.7,4,207,6,4.2,0.79,0,0
EMP01411,Finance,Accountant,M2,MGR0104,Remote,41,Female,Master's,11.6,5.6,2.0,1.39,0,1.72,1.51,1.74,,0.21,1.0,1.32,73.7,8,71.1,38.8,3.03,3.16,Medium,6,20.4,0,197,9,3.8,0.65,0,1
EMP01412,Sales,Sales Manager,IC2,MGR0139,On-Site,31,Male,Master's,0.6,0.3,2.0,2.4,0,2.92,1.63,,2.17,1.29,1.0,1.14,49.9,7,45.2,34.0,1.86,2.92,Medium,4,40.7,2,197,4,0.2,0.12,0,1
EMP01413,Marketing,Marketing Analyst,IC3,MGR0175,Hybrid,46,Female,Master's,1.7,0.6,5.0,4.41,0,5.0,4.56,,4.78,0.44,3.77,3.75,100.0,5,87.0,79.7,3.09,3.23,Medium,44,21.5,1,183,7,11.7,1.48,1,0
EMP01414,Customer Success,Onboarding Manager,IC3,MGR0134,On-Site,34,Male,Master's,1.5,0.5,1.5,1.52,0,2.18,1.27,,1.57,0.91,1.96,1.13,56.2,6,54.4,57.1,1.74,3.6,Medium,0,23.5,1,172,6,0.0,0.3,0,1
EMP01415,Sales,Sales Development Rep,IC1,MGR0034,Remote,46,Female,Bachelor's,8.0,5.2,3.5,3.46,0,3.69,3.62,,3.64,0.07,2.91,3.47,98.5,2,100.0,45.0,3.74,2.12,Medium,12,19.0,1,158,4,1.0,0.6,0,0
EMP01416,Finance,Finance Manager,IC1,MGR0193,Remote,38,Non-Binary,Bachelor's,2.1,1.7,2.5,2.26,0,2.79,2.56,,2.78,0.23,2.13,1.93,55.2,6,47.7,27.7,2.47,3.64,Medium,39,23.2,0,172,3,3.7,0.13,0,0
EMP01417,Engineering,ML Engineer,IC2,MGR0099,On-Site,42,Male,PhD,0.5,0.2,3.0,2.64,0,3.14,3.11,,,0.03,2.35,,67.4,3,74.0,54.6,4.44,4.48,Low,22,14.8,2,173,5,5.2,0.69,0,0
EMP01418,Product,Product Manager,IC2,MGR0064,Remote,31,Female,Master's,0.5,0.3,1.5,1.09,0,1.88,1.39,,1.74,0.49,1.44,1.2,38.2,5,41.5,37.7,3.1,3.01,Medium,3,31.5,0,198,6,0.0,0.23,0,1
EMP01419,Marketing,Growth Manager,IC3,MGR0087,On-Site,37,Male,Bachelor's,5.1,2.7,4.5,4.19,0,4.61,4.66,,4.56,-0.05,3.5,3.7,79.3,7,80.1,80.9,4.69,2.74,Low,41,28.5,0,181,5,5.0,0.65,0,0
EMP01420,Engineering,Software Engineer,M1,MGR0081,On-Site,22,Non-Binary,Bachelor's,5.0,4.2,5.0,4.87,0,4.96,4.85,4.62,,0.11,3.53,4.44,100.0,7,100.0,83.5,4.03,3.04,Medium,52,33.2,0,192,9,8.7,0.92,0,0
EMP01421,Engineering,DevOps Engineer,IC1,MGR0066,Hybrid,33,Female,Bachelor's,2.2,0.9,2.5,2.4,0,2.72,2.56,,2.51,0.16,1.5,2.3,64.0,3,63.2,45.7,2.73,3.41,Medium,0,17.3,6,181,1,2.7,0.27,0,0
EMP01422,Engineering,Software Engineer,IC1,MGR0159,Remote,23,Male,Bachelor's,0.5,0.3,3.5,3.93,0,4.01,3.26,,,0.75,2.56,2.57,100.0,4,95.1,72.8,2.65,2.6,Medium,47,21.6,0,159,7,9.9,0.88,0,0
EMP01423,HR,HR Business Partner,Director,MGR0083,Hybrid,25,Female,PhD,1.9,1.7,3.0,2.62,0,3.77,3.29,2.58,3.21,0.48,2.32,2.94,69.9,8,69.5,46.3,2.83,3.66,Medium,13,26.9,0,195,9,1.7,0.28,0,0
EMP01424,Product,UX Researcher,IC1,MGR0190,On-Site,27,Male,Associate's,3.6,1.8,3.5,3.1,0,3.26,3.09,,3.6,0.17,1.71,2.81,91.9,2,98.2,61.1,4.35,4.77,Medium,36,13.1,0,165,5,10.6,1.13,0,0
EMP01425,Customer Success,CS Manager,IC2,MGR0182,Hybrid,40,Male,Associate's,4.9,3.7,5.0,5.0,0,5.0,5.0,,5.0,0.0,4.0,3.72,100.0,2,100.0,93.9,5.0,4.54,Low,42,16.9,0,183,3,8.6,1.5,1,0
EMP01426,Operations,Supply Chain Specialist,IC3,MGR0092,Hybrid,33,Female,Associate's,0.5,0.4,2.0,2.11,0,2.02,2.03,,1.78,-0.01,1.92,1.76,61.0,7,64.7,47.6,2.48,3.97,Medium,16,18.6,1,185,6,3.1,0.64,0,1
EMP01427,Product,UX Researcher,IC2,MGR0136,Hybrid,35,Male,Associate's,3.3,1.4,2.0,1.69,0,1.9,2.43,,1.97,-0.53,1.0,,54.4,4,48.7,47.6,1.47,3.96,Low,17,15.5,4,187,6,0.3,0.06,0,1
EMP01428,HR,Recruiter,IC1,MGR0170,Remote,33,Female,Master's,1.3,1.2,4.0,3.29,0,3.92,3.67,,4.0,0.25,2.28,,94.3,4,94.1,63.5,4.23,4.14,Low,32,14.2,1,177,4,9.4,0.99,0,0
EMP01429,Operations,Ops Manager,IC1,MGR0169,On-Site,43,Male,Bachelor's,3.8,3.0,2.0,2.1,0,3.34,,,2.18,1.52,1.67,,83.3,2,80.1,66.4,2.46,3.22,Medium,8,17.5,0,182,4,5.7,0.75,0,0
EMP01430,Product,Product Analyst,IC1,MGR0187,On-Site,35,Male,Master's,4.2,1.6,3.0,2.94,0,3.6,2.81,,3.25,0.79,1.63,2.19,77.9,3,75.6,70.7,2.93,2.06,Medium,26,16.4,6,189,4,8.2,0.58,0,0
EMP01431,Engineering,DevOps Engineer,IC3,MGR0168,On-Site,36,Non-Binary,Bachelor's,9.7,4.7,3.0,2.33,0,2.84,2.6,,2.65,0.24,2.41,2.23,76.6,7,73.3,45.5,4.19,3.99,Medium,30,19.2,2,170,4,7.6,0.48,0,0
EMP01432,Marketing,Growth Manager,IC2,MGR0150,Hybrid,30,Male,Bachelor's,2.1,1.4,2.0,2.29,0,2.08,2.59,,2.29,-0.51,2.02,2.17,49.8,4,43.2,42.9,2.27,2.01,Medium,14,33.0,1,195,5,4.3,0.34,0,1
EMP01433,Operations,Operations Analyst,IC1,MGR0152,On-Site,44,Female,Bachelor's,3.1,2.6,3.5,3.36,0,3.26,,,3.52,0.11,2.32,2.58,95.3,5,100.0,72.0,4.19,2.75,Medium,30,24.1,6,184,5,9.0,1.12,0,0
EMP01434,Finance,Financial Analyst,IC3,MGR0038,Remote,44,Female,Master's,1.2,0.5,3.0,2.8,1,2.77,2.58,,2.86,0.19,2.73,2.0,79.0,6,86.5,67.4,4.17,3.63,Low,10,16.0,2,190,7,4.4,0.64,0,0
EMP01435,Finance,Finance Manager,M1,MGR0130,Hybrid,34,Female,Bachelor's,1.4,1.0,2.5,2.72,0,2.26,2.91,2.93,,-0.65,1.9,2.42,44.8,7,40.4,24.9,1.86,2.52,High,18,24.8,3,179,7,2.7,0.12,0,0
EMP01436,Sales,Account Executive,IC1,MGR0125,Hybrid,30,Female,Bachelor's,0.5,0.2,4.0,4.4,0,3.88,4.17,,4.14,-0.29,2.74,3.76,73.5,4,73.9,82.0,3.19,4.75,Medium,22,21.6,1,191,3,5.6,0.95,0,0
EMP01437,Operations,Operations Analyst,IC2,MGR0041,On-Site,22,Female,Master's,1.3,1.0,3.5,3.07,1,4.11,3.33,,3.49,0.78,2.86,3.18,78.7,5,77.4,54.9,3.15,2.86,Medium,13,14.4,1,174,3,8.4,0.59,0,0
EMP01438,Marketing,Content Strategist,IC3,MGR0019,On-Site,28,Male,PhD,0.5,0.4,3.5,3.4,0,4.23,2.75,,3.33,1.48,3.09,2.53,67.7,7,72.7,44.1,2.98,2.2,Medium,16,17.0,1,170,3,3.5,0.17,0,0
EMP01439,Customer Success,CS Specialist,IC2,MGR0105,On-Site,22,Female,Master's,13.3,8.2,4.0,3.91,0,3.93,4.5,,3.9,-0.57,2.37,3.96,91.3,5,93.7,88.5,3.12,3.44,Low,41,16.6,0,188,6,7.1,0.87,0,0
EMP01440,HR,Recruiter,IC2,MGR0130,On-Site,27,Male,PhD,3.9,2.7,2.5,2.22,1,2.63,3.08,,2.8,-0.45,1.29,2.49,52.3,4,54.3,41.2,2.41,2.61,Medium,19,21.6,2,178,5,1.4,0.58,0,0
EMP01441,Engineering,Data Engineer,IC3,MGR0092,On-Site,37,Female,Bachelor's,0.8,0.7,2.5,2.46,0,3.14,2.61,,2.75,0.53,1.29,2.87,76.2,7,82.9,59.2,1.0,2.87,Medium,30,36.5,0,189,6,0.0,0.83,0,0
EMP01442,Sales,Account Executive,M2,MGR0096,Remote,34,Female,Bachelor's,0.5,0.3,5.0,5.0,0,5.0,5.0,4.6,4.87,0.0,4.84,3.57,91.3,8,92.7,54.9,2.63,3.63,Medium,27,25.3,3,177,7,8.1,0.82,0,0
EMP01443,Finance,Finance Manager,M1,MGR0062,On-Site,53,Female,Master's,1.8,1.4,3.0,2.72,0,3.44,2.97,3.2,3.2,0.47,2.28,2.45,89.9,8,86.6,61.4,3.39,3.83,Medium,6,50.3,3,220,7,3.5,0.63,0,0
EMP01444,HR,HR Business Partner,IC3,MGR0016,Hybrid,32,Female,Master's,1.5,0.6,2.0,1.52,0,2.09,1.75,,2.2,0.34,1.35,1.63,45.9,7,39.6,31.7,2.91,3.65,Medium,1,38.1,4,201,4,0.0,0.18,0,0
EMP01445,HR,Compensation Analyst,IC3,MGR0094,Hybrid,31,Female,Master's,1.3,0.9,2.5,3.08,0,3.41,2.82,,3.03,0.59,2.2,2.28,75.3,5,81.0,55.9,3.62,3.12,Medium,26,24.1,3,175,3,5.3,0.66,0,0
EMP01446,Engineering,Software Engineer,IC2,MGR0150,Remote,43,Female,Master's,2.5,1.9,3.0,2.84,0,3.99,2.77,,3.48,1.22,1.47,2.55,73.5,4,73.3,59.2,3.95,2.1,Medium,39,18.9,4,181,4,3.9,0.35,0,0
EMP01447,Customer Success,CS Manager,IC3,MGR0142,Hybrid,22,Female,Master's,9.8,5.5,3.5,3.9,0,4.09,3.6,,3.69,0.49,,2.83,93.3,7,95.2,52.0,4.15,3.62,Medium,22,25.2,5,186,9,6.0,0.9,0,0
EMP01448,Customer Success,CS Specialist,IC2,MGR0116,Hybrid,23,Male,Associate's,3.4,2.6,3.5,3.99,0,3.56,,,3.56,0.08,2.65,3.17,77.3,4,75.4,64.9,2.77,3.28,Low,36,26.5,0,194,5,4.0,0.61,0,0
EMP01449,Operations,Supply Chain Specialist,IC1,MGR0056,Hybrid,40,Male,Bachelor's,2.9,1.8,3.0,2.19,0,2.77,2.9,,2.95,-0.13,1.71,2.36,79.2,5,75.1,54.8,3.6,3.3,Medium,38,34.9,0,207,3,7.6,0.48,0,0
EMP01450,Finance,Accountant,IC3,MGR0065,Hybrid,33,Male,Bachelor's,6.6,5.7,2.0,2.26,0,3.0,1.6,,2.34,1.4,,1.17,50.9,5,49.7,49.8,1.66,2.69,Medium,0,27.2,4,180,5,2.0,0.26,0,1
EMP01451,Customer Success,Onboarding Manager,IC3,MGR0173,On-Site,33,Female,Master's,0.5,0.2,2.5,2.74,1,2.93,1.98,,2.26,0.95,1.86,1.43,69.5,5,59.9,35.0,2.25,3.39,Medium,10,20.0,2,169,5,0.4,0.55,0,0
EMP01452,Marketing,Marketing Analyst,IC2,MGR0054,On-Site,27,Male,Bachelor's,0.9,0.3,3.5,3.48,0,3.85,3.57,,3.88,0.28,2.4,2.94,79.6,4,83.5,66.4,3.65,2.73,Medium,36,19.4,4,190,6,7.5,0.92,0,0
EMP01453,Customer Success,Onboarding Manager,M2,MGR0194,Hybrid,36,Male,Bachelor's,2.7,2.2,3.0,2.97,0,3.58,,3.16,3.16,0.83,2.34,2.02,65.7,8,58.5,39.7,1.93,3.4,Medium,4,20.4,2,181,9,2.1,0.19,0,0
EMP01454,HR,Recruiter,IC1,MGR0086,Hybrid,28,Male,Bachelor's,4.9,3.9,3.0,3.72,0,3.31,2.95,,3.3,0.36,1.45,1.5,80.2,4,74.8,47.9,1.78,1.78,Medium,22,12.2,0,177,5,1.3,0.71,0,0
